id,firstName,lastName,minutes,dataUsage
5154,樹,谷口,1899,4960
5155,茜,藤井,3394,3756
5156,亮太,伊藤,1162,4874
5157,陽菜,河野,3863,4158
5158,颯太,谷口,2166,4642
5159,優,田中,945,2672
5160,綾乃,平野,495,1781
5161,琴音,小林,2803,3994
5162,美桜,宮本,2566,3263
5163,光,阿部,2838,4768
5164,光,林,3022,3280
5165,楓,高木,2242,2548
5166,陸,福田,3835,3927
5167,悠真,高橋,4358,4594
5168,悠,池田,2124,4644
5169,海斗,後藤,385,3422
5170,美咲,岩崎,3393,4016
5171,樹,藤本,2583,4821
5172,悠人,大塚,4540,4925
5173,七海,池田,1912,4204
5174,一輝,森田,3735,4849
5175,千尋,菊地,4046,4705
5176,優,田中,3631,4626
5177,太一,山崎,4323,4952
5178,奏太,大野,4800,4927
5179,悠人,斉藤,1938,4841
5180,太一,中野,690,1316
5181,太一,前田,1390,4776
5182,大輔,前田,281,2818
5183,海斗,中村,2267,3320
5184,海斗,森,869,3883
5185,遼,藤原,3760,4666
5186,遥,加藤,4176,4215
5187,杏,長谷川,3926,4136
5188,悠斗,酒井,3452,4919
5189,大輔,青木,3520,3908
5190,彩花,小川,3900,4269
5191,陽斗,酒井,4255,4940
5192,楓,坂本,113,3434
5193,仁,平野,3980,4276
5194,結菜,藤井,338,2967
5195,美優,西村,1876,3802
5196,翔太,上野,1169,4925
5197,結衣,中山,4569,4932
5198,七海,河野,1355,2101
5199,優,上田,2987,3862
5200,奈々,谷口,3498,4410
5201,陽,新井,3436,4624
5202,智子,坂本,1064,3665
5203,さくら,宮崎,999,2601
5204,綾乃,林,3494,3632
5205,駿,藤田,3506,4776
5206,莉子,渡部,3747,4035
5207,明日香,中村,2711,3010
5208,一郎,野口,2275,4103
5209,愛美,岩崎,3655,3921
5210,蓮,西村,1419,3122
5211,樹,後藤,4567,4942
5212,悠斗,井上,2203,2690
5213,美緒,森田,2822,4902
5214,航,中川,3566,4604
5215,さくら,岩崎,2835,4106
5216,真央,久保,1993,3893
5217,智子,石井,1638,4707
5218,結菜,高田,2807,3374
5219,樹,三浦,4475,4996
5220,愛美,渡辺,1237,4914
5221,愛美,後藤,2389,3985
5222,明日香,後藤,3606,4323
5223,裕子,小山,2651,3597
5224,亮,原,2920,3497
5225,一郎,松本,1397,3139
5226,美咲,佐々木,4903,4948
5227,碧,佐々木,2624,3552
5228,陽,菅原,1124,4738
5229,美緒,大野,2923,4253
5230,恵,井上,2815,4589
5231,大翔,中野,1990,4076
5232,碧,松本,3029,4366
5233,輝,佐野,1174,2697
5234,美穂,林,2577,3848
5235,恵,藤原,2831,3034
5236,楓,中島,4476,4767
5237,隼人,岩崎,658,2928
5238,一郎,佐々木,4290,4821
5239,響,小山,1289,1550
5240,誠,伊藤,3822,4418
5241,亮,丸山,1950,3214
5242,楓,岩崎,1005,3683
5243,美咲,上野,1195,4231
5244,航,松本,1767,1847
5245,誠,千葉,2638,3564
5246,一輝,内田,1537,4113
5247,大輝,中川,4013,4715
5248,匠,岡本,493,2926
5249,碧,山崎,1111,1675
5250,千尋,遠藤,3894,4731
5251,美穂,小林,4170,4247
5252,大和,三浦,229,1660
5253,大翔,石井,4732,4777
5254,彩乃,西村,4339,4825
5255,裕子,橋本,3250,4742
5256,真央,西村,4106,4524
5257,美緒,松本,3922,4566
5258,亮,太田,4696,4700
5259,悠人,高橋,2514,2605
5260,未来,平野,3789,4480
5261,隼人,杉山,2552,3416
5262,彩乃,上野,2727,3845
5263,碧,横山,3417,3815
5264,悠太,高橋,2444,3761
5265,亮太,上野,2818,4499
5266,優斗,渡部,2988,4864
5267,優衣,小野,2600,4938
5268,悠斗,谷口,2338,3453
5269,彩乃,松井,1116,2183
5270,杏奈,吉田,1400,3035
5271,美月,阿部,267,2310
5272,未来,橋本,2943,4714
5273,陽,伊藤,424,442
5274,陽太,岡本,2453,2945
5275,駿,上田,3614,4374
5276,結衣,内田,403,3280
5277,翼,横山,1215,1664
5278,優菜,木村,2465,2734
5279,美緒,和田,2612,3042
5280,健太,小山,1529,2729
5281,颯,後藤,4973,4974
5282,花音,坂本,2444,2835
5283,亮太,鈴木,705,4005
5284,大輔,菊地,2853,3688
5285,愛,菊地,3797,4496
5286,美月,藤田,2762,3922
5287,美咲,松田,903,1170
5288,一郎,増田,1902,3306
5289,恵,中村,1487,1969
5290,大翔,小山,639,2446
5291,楓,和田,4784,4998
5292,蓮,坂本,707,4337
5293,陸,山下,4749,4878
5294,杏奈,大塚,2105,3334
5295,直樹,加藤,2726,3757
5296,七海,松田,4272,4680
5297,諒,森田,2526,3393
5298,太郎,中川,1575,2161
5299,陽子,池田,2880,4785
5300,愛美,林,2155,4477
5301,空,渡辺,3847,4981
5302,輝,石川,2248,3930
5303,亮,松井,4997,4999
5304,諒,中山,2950,4674
5305,健,谷口,3328,3647
5306,亮,森,2291,4759
5307,優斗,青木,1394,4411
5308,輝,山崎,4599,4939
5309,亮太,横山,2705,4519
5310,奈々,渡部,2332,3250
5311,諒,太田,2532,4113
5312,美咲,中川,1833,3393
5313,碧,鈴木,3011,4911
5314,匠,小野,4625,4738
5315,大和,山口,4987,4995
5316,愛,青木,736,2505
5317,奏太,竹内,1291,3199
5318,樹,山崎,2023,2938
5319,奏太,山本,973,2780
5320,仁,小野,2149,4898
5321,真央,竹内,4018,4146
5322,愛子,林,2095,4007
5323,響,遠藤,2566,3562
5324,大樹,藤本,342,1126
5325,大和,遠藤,4991,4991
5326,誠,高木,2826,2882
5327,悠太,中野,3888,4198
5328,美桜,林,4800,4943
5329,大翔,高橋,582,3047
5330,碧,小山,1827,1840
5331,愛,阿部,1576,2315
5332,一郎,和田,2118,4809
5333,美羽,武田,1383,3626
5334,美優,藤井,711,2883
5335,悠太,増田,2995,4351
5336,優那,上野,186,1516
5337,美穂,石田,1616,2580
5338,優奈,宮本,1629,2104
5339,葵,山口,307,1946
5340,玲奈,小林,4498,4570
5341,未来,岩崎,4077,4503
5342,大樹,井上,2948,4683
5343,綾乃,後藤,1851,2264
5344,空,村上,3387,3761
5345,美月,後藤,1041,3746
5346,凛,木下,3425,4801
5347,遥,小島,4563,4782
5348,翔,池田,4320,4455
5349,花音,太田,3208,4358
5350,杏奈,太田,1436,3216
5351,翼,坂本,658,3674
5352,彩花,岡本,1043,4681
5353,遥,高橋,1093,3310
5354,拓海,中村,3110,4772
5355,太郎,山口,3785,4625
5356,愛美,斎藤,3185,3742
5357,大樹,中川,2606,3744
5358,優斗,青木,4550,4652
5359,結衣,安藤,4419,4469
5360,響,三浦,2551,4039
5361,莉子,岡田,4028,4811
5362,航,中村,1993,2281
5363,駿,森,2037,2365
5364,琴音,久保,726,4605
5365,直樹,西村,394,2786
5366,綾乃,今井,676,3636
5367,優衣,石川,1962,3031
5368,空,渡辺,2218,3590
5369,裕子,佐野,4912,4956
5370,愛子,中野,2136,4557
5371,悠人,佐々木,3161,4659
5372,光,加藤,299,4441
5373,大輔,井上,655,4961
5374,智子,大塚,2243,2515
5375,美桜,松田,1035,2605
5376,美優,田中,340,3230
5377,響,高木,3859,4606
5378,彩花,村田,4078,4935
5379,悠,柴田,4937,4994
5380,舞,高橋,2709,4784
5381,遼,高田,3904,4496
5382,輝,高橋,3813,4082
5383,恵,近藤,1063,2180
5384,陸,松田,2300,3191
5385,莉子,上田,1460,1930
5386,玲奈,木下,639,1914
5387,響,渡部,4897,4985
5388,拓海,杉山,1699,2731
5389,悠太,林,1561,4780
5390,一郎,山口,2381,2987
5391,莉子,中川,623,1918
5392,恵,中野,2535,4994
5393,大和,小川,1003,3526
5394,悠太,藤本,4001,4327
5395,翔太,石井,1312,4239
5396,諒,松尾,892,3919
5397,奏太,菅原,738,2935
5398,航,斉藤,1057,4846
5399,颯,田中,2993,3118
5400,碧,岡田,4910,4932
5401,優衣,高橋,3387,3783
5402,芽衣,木村,1492,2880
5403,優奈,大塚,1005,3226
5404,悠太,野村,4118,4755
5405,大翔,佐々木,1452,4376
5406,美緒,吉田,4961,4977
5407,大樹,山田,1273,3682
5408,優菜,酒井,3475,4777
5409,蒼,小島,4939,4982
5410,優衣,上野,632,4609
5411,七海,中山,2968,4926
5412,大翔,吉田,1341,3066
5413,美羽,岡本,3467,4224
5414,大輝,岡本,2974,3005
5415,亮太,西村,3048,4440
5416,翼,林,3415,3473
5417,陽子,菅原,3130,4063
5418,輝,酒井,2410,2932
5419,優,池田,3541,3811
5420,悠,横山,4956,4993
5421,千尋,小野,1990,3290
5422,颯太,森田,204,2879
5423,諒,太田,2479,4608
5424,遥,阿部,1616,4564
5425,真央,菊地,758,1974
5426,悠真,大野,2126,2831
5427,悠真,原,1185,2469
5428,誠,木村,4423,4546
5429,健,武田,3285,4056
5430,さくら,金子,4777,4813
5431,智子,増田,3029,4516
5432,莉子,大野,4837,4991
5433,七海,竹内,3314,4884
5434,健,菊地,3272,3875
5435,茜,後藤,2681,4240
5436,陽,丸山,4326,4487
5437,奏太,村上,4263,4530
5438,明日香,宮本,4266,4894
5439,琴音,千葉,234,335
5440,颯,石田,226,3407
5441,輝,佐野,1035,1437
5442,優,山本,3371,3801
5443,陽子,酒井,4041,4420
5444,花音,松本,2342,4781
5445,遥,斎藤,801,4471
5446,響,松田,732,732
5447,千尋,加藤,4630,4886
5448,結菜,佐藤,4853,4858
5449,美穂,村上,4047,4222
5450,優奈,久保,1028,2948
5451,輝,増田,4668,4979
5452,悠,木村,4608,4646
5453,太郎,村上,4545,4945
5454,蒼,三浦,4025,4951
5455,遼,福田,4323,4410
5456,亮,原,2681,2810
5457,桜,金子,2882,4807
5458,陽菜,上野,2335,4900
5459,悠真,今井,4672,4716
5460,優那,太田,3369,4554
5461,楓,原,3786,4655
5462,真央,原田,4548,4581
5463,葵,木村,1997,4781
5464,愛美,中野,1652,4310
5465,結衣,小野,1458,4477
5466,恵,前田,4424,4788
5467,茜,河野,1588,3281
5468,悠斗,谷口,2049,3579
5469,優,鈴木,228,4625
5470,匠,長谷川,236,4269
5471,優菜,岡本,1713,2355
5472,千尋,井上,2899,4427
5473,杏,竹内,1145,4048
5474,楓,中川,2285,4861
5475,真央,山本,4459,4526
5476,健,太田,365,832
5477,美穂,山田,3812,4476
5478,玲奈,村田,4652,4825
5479,真央,阿部,1851,3379
5480,大地,井上,4590,4606
5481,蓮,佐藤,3795,4098
5482,結,野口,658,4752
5483,亮,菅原,651,2800
5484,翼,阿部,3282,3878
5485,凛,井上,4075,4837
5486,碧,谷口,2903,4449
5487,一郎,原,2028,3001
5488,一郎,松尾,340,3845
5489,陽,中川,3061,4240
5490,奏太,岡田,312,4949
5491,健,山口,4053,4503
5492,舞,山下,4992,4997
5493,空,森,2625,4133
5494,陽菜,菅原,4268,4478
5495,莉子,山崎,1113,3426
5496,蒼,山下,1837,2985
5497,悠太,横山,2407,4416
5498,美桜,林,1392,2505
5499,悠太,井上,1865,2718
5500,奈々,河野,1017,2626
5501,美月,小山,1530,1902
5502,亮,山下,3949,4103
5503,輝,佐々木,189,1833
5504,彩,佐々木,1617,2511
5505,一輝,中村,3111,4340
5506,琴音,原,3022,3800
5507,桜,松井,4721,4879
5508,奏太,内田,2816,3636
5509,蒼,工藤,3648,4048
5510,健,松尾,2103,4589
5511,直樹,高木,2437,2797
5512,千尋,西村,4478,4842
5513,海斗,佐藤,4427,4623
5514,樹,佐藤,2012,3350
5515,海斗,石井,2721,4427
5516,大翔,中川,152,1179
5517,陽太,中村,116,4323
5518,大樹,松田,890,1998
5519,大輔,大塚,3196,4123
5520,杏,遠藤,3199,4009
5521,未来,林,4960,4999
5522,航,福田,4519,4745
5523,大輝,山本,3765,4304
5524,智子,阿部,231,2315
5525,杏,菅原,3438,4734
5526,優那,松尾,2142,3767
5527,芽衣,中村,4759,4771
5528,綾乃,武田,2616,4264
5529,奏太,高木,2616,4017
5530,颯,武田,4032,4145
5531,蓮,和田,2107,2270
5532,陸,河野,1046,3489
5533,七海,山下,3103,4409
5534,凛,藤田,3857,4588
5535,優,新井,1427,1751
5536,彩乃,岡本,4687,4769
5537,陸,中野,4155,4663
5538,瑛太,杉山,3527,4669
5539,大翔,山本,3886,4905
5540,美穂,渡部,687,2035
5541,海斗,中山,3390,4527
5542,桜,佐藤,2120,3005
5543,優斗,小林,2559,3262
5544,莉子,佐々木,2620,3659
5545,優衣,太田,1106,1681
5546,陸,竹内,4077,4369
5547,明日香,石井,3986,4170
5548,優,河野,3927,4010
5549,玲奈,佐藤,4947,4975
5550,葵,松田,879,4900
5551,一輝,竹内,4741,4831
5552,亮,斉藤,2332,3346
5553,結,田村,4371,4639
5554,瑛太,小野,2032,2838
5555,悠真,加藤,623,751
5556,一郎,岩崎,106,3875
5557,悠真,山崎,363,2714
5558,翔,中島,4485,4938
5559,陽太,中野,630,3474
5560,結衣,清水,1685,1702
5561,拓海,山崎,4665,4919
5562,陽菜,村上,698,945
5563,一輝,森,3741,4639
5564,大翔,斎藤,3485,4826
5565,陸,小島,2269,2349
5566,翼,小島,1284,4232
5567,結衣,高木,1580,4688
5568,大翔,小野,2661,4153
5569,美桜,森田,1483,2071
5570,健,中川,3900,4849
5571,七海,石田,4659,4930
5572,悠人,佐々木,1762,2533
5573,杏,田中,1455,2973
5574,明日香,上田,1231,1445
5575,大輝,新井,4825,4904
5576,舞,森田,3190,3954
5577,杏,後藤,3080,3720
5578,樹,石川,3131,3830
5579,光,佐野,3882,3895
5580,美優,小野,3649,4335
5581,空,石井,4436,4485
5582,亮,松尾,3156,3725
5583,真央,増田,4623,4654
5584,莉子,中山,845,1703
5585,大翔,武田,3978,4490
5586,空,三浦,4606,4854
5587,隼人,佐々木,3260,3545
5588,大輝,福田,499,3541
5589,陽子,松尾,3887,4569
5590,陽斗,中野,3191,4158
5591,茜,斉藤,4284,4350
5592,美羽,村上,678,3130
5593,彩花,高木,3416,3742
5594,裕子,森,1844,4193
5595,遼,近藤,4420,4440
5596,颯太,中川,4751,4916
5597,翔,中川,4650,4952
5598,大輔,近藤,708,2049
5599,結衣,竹内,4777,4900
5600,奏太,高橋,2885,4483
5601,凛,菊地,2567,3475
5602,陽菜,藤井,1844,2733
5603,さくら,中川,2926,4467
5604,美咲,工藤,4151,4850
5605,隼人,松田,1171,4506
5606,茜,大塚,1975,2118
5607,大翔,田村,1133,3827
5608,仁,小林,994,1465
5609,悠斗,池田,598,4965
5610,美羽,岩崎,1457,4912
5611,隼人,渡辺,2045,3092
5612,美咲,小川,1755,2618
5613,匠,佐藤,3826,4222
5614,航,上野,4339,4770
5615,輝,原,4019,4570
5616,凛,遠藤,1694,3547
5617,大輔,野口,4198,4960
5618,仁,宮崎,2678,3752
5619,駿,安藤,3634,4592
5620,綾乃,横山,2572,4882
5621,亮太,和田,591,1892
5622,杏,杉山,3522,4796
5623,大輝,原田,3576,4891
5624,優,清水,232,697
5625,翔太,中村,406,4216
5626,愛子,森田,4945,4956
5627,直樹,石井,663,2165
5628,琴音,内田,4142,4738
5629,美桜,山田,4824,4901
5630,優奈,前田,4029,4477
5631,綾乃,木下,4415,4646
5632,碧,石川,1340,3188
5633,遼,横山,3951,4274
5634,真央,上田,1460,1843
5635,恵,三浦,3178,3674
5636,陽太,工藤,4553,4650
5637,一輝,岡本,1062,1824
5638,奏太,内田,3505,4322
5639,駿,岡田,405,1879
5640,結衣,宮崎,2237,3451
5641,明日香,竹内,638,878
5642,大樹,谷口,1835,4144
5643,陸,岡田,2499,4674
5644,優奈,松田,1868,3097
5645,花音,山田,102,786
5646,未来,山崎,4573,4885
5647,翔,高橋,4847,4946
5648,健,小川,1678,3807
5649,遼,久保,4624,4997
5650,大輔,安藤,1794,4676
5651,結衣,柴田,624,2214
5652,真央,竹内,2704,3466
5653,凛,渡部,3299,4117
5654,桜,斉藤,3315,3432
5655,隼人,太田,2307,4412
5656,陽太,吉田,1423,3422
5657,蓮,金子,2474,4645
5658,誠,藤田,832,1236
5659,恵,木下,4553,4724
5660,輝,酒井,3842,4992
5661,瑛太,丸山,2135,4773
5662,優斗,工藤,1140,4346
5663,優斗,鈴木,1846,4399
5664,太一,松尾,230,4244
5665,千尋,久保,4938,4943
5666,さくら,中島,2387,2451
5667,駿,金子,274,3410
5668,花音,菊地,656,2451
5669,陽,山本,4434,4473
5670,一郎,小林,2780,3138
5671,千尋,山下,4170,4910
5672,悠太,竹内,2443,2535
5673,翼,小川,1712,3136
5674,愛子,長谷川,1074,1881
5675,裕子,竹内,1623,3916
5676,優,原田,1739,4353
5677,亮,中村,1313,3457
5678,美優,坂本,3410,3824
5679,仁,小川,3126,3910
5680,悠,山田,846,1054
5681,舞,金子,2622,3200
5682,美優,山田,2566,3140
5683,仁,宮本,187,497
5684,翔,田村,3100,3446
5685,海斗,岡田,347,3029
5686,美緒,加藤,3450,4329
5687,奈々,小川,856,3866
5688,陽子,太田,2144,2941
5689,大翔,上野,4457,4614
5690,大地,遠藤,1425,3262
5691,大輔,上田,2867,4326
5692,優那,野村,3393,3464
5693,拓海,高田,174,522
5694,愛子,藤田,2730,4709
5695,駿,和田,1746,3618
5696,結,遠藤,1933,4679
5697,拓海,藤井,2540,3836
5698,誠,木下,4655,4762
5699,綾乃,松田,490,2216
5700,結衣,岡本,1730,4472
5701,優斗,森,3138,4109
5702,莉子,藤本,4346,4572
5703,結菜,小川,4609,4717
5704,直樹,坂本,4825,4948
5705,優,久保,3725,4375
5706,茜,久保,2500,3642
5707,颯,西村,1487,3313
5708,愛美,久保,439,1957
5709,直樹,久保,563,3588
5710,花音,上田,384,1443
5711,陸,三浦,906,2499
5712,愛美,増田,157,3901
5713,亮,宮本,2876,4270
5714,優花,岡本,4330,4902
5715,直樹,菅原,1448,2407
5716,蒼,橋本,1589,4907
5717,直樹,横山,4270,4559
5718,優,遠藤,3590,4881
5719,隼人,岡本,3191,4847
5720,碧,高橋,4658,4833
5721,海斗,池田,812,871
5722,七海,工藤,566,2816
5723,智子,松井,4156,4323
5724,蓮,杉山,2336,2931
5725,茜,菅原,3063,3763
5726,美咲,谷口,1540,2691
5727,空,原,3593,4020
5728,一郎,増田,1721,4775
5729,杏,木下,4195,4556
5730,空,佐藤,424,3387
5731,隼人,松田,4643,4946
5732,誠,金子,1064,4661
5733,誠,藤田,747,1393
5734,蓮,岡田,1415,1515
5735,舞,小野,1681,3128
5736,亮太,渡辺,4069,4363
5737,翔,岩崎,3442,4160
5738,隼人,佐野,161,3763
5739,大地,藤田,1524,3662
5740,海斗,工藤,4188,4754
5741,未来,菊地,218,4473
5742,智子,小林,2335,2365
5743,樹,中川,695,2060
5744,愛,太田,1188,3277
5745,陽太,佐藤,2413,3875
5746,美穂,太田,1244,2069
5747,美羽,渡辺,2902,4998
5748,碧,上田,2952,4505
5749,七海,石川,3707,4647
5750,桜,安藤,3459,4536
5751,奈々,高木,3489,3998
5752,美咲,松田,972,1707
5753,綾乃,上野,4156,4879
5754,美桜,今井,525,624
5755,樹,大野,1363,1897
5756,陽子,阿部,4704,4849
5757,桜,松尾,4369,4798
5758,優衣,杉山,3963,4961
5759,真央,林,4630,4980
5760,裕子,大野,1332,3385
5761,杏奈,野村,1276,3475
5762,遼,森田,1845,3063
5763,裕子,大野,252,1221
5764,蒼,鈴木,309,4679
5765,優,武田,2646,3757
5766,一郎,菅原,3320,4916
5767,仁,岡本,1081,2373
5768,優那,佐野,2847,4250
5769,結菜,中村,2494,4823
5770,愛美,清水,4765,4937
5771,樹,太田,4309,4704
5772,一輝,岡本,373,3808
5773,太一,加藤,4129,4270
5774,大樹,武田,2129,2292
5775,彩花,池田,4483,4579
5776,誠,木下,1191,4107
5777,諒,中村,1366,3992
5778,遼,後藤,4285,4625
5779,美穂,太田,3420,4738
5780,美優,鈴木,447,3410
5781,大和,原,3359,4318
5782,悠斗,田中,416,4733
5783,結,武田,1790,2691
5784,大地,木下,3111,4045
5785,優衣,中野,3688,4566
5786,琴音,金子,465,4731
5787,美緒,岩崎,3092,3212
5788,智子,大野,3812,4778
5789,裕子,宮崎,4203,4206
5790,蓮,高田,2670,3344
5791,愛,小島,2123,4993
5792,智子,小島,4389,4532
5793,陽斗,中野,1854,2828
5794,美優,工藤,1075,3490
5795,翼,木村,951,1399
5796,颯太,原田,3530,4084
5797,陽子,内田,1975,4609
5798,杏奈,井上,1648,2446
5799,健,山口,3801,4175
5800,悠太,村上,3740,4824
5801,光,谷口,3423,3653
5802,杏奈,鈴木,2194,4730
5803,結,大塚,1236,2160
5804,匠,石井,670,802
5805,航,橋本,630,4806
5806,瑛太,内田,3159,3830
5807,悠斗,竹内,2281,2819
5808,優那,中島,2667,4511
5809,悠人,丸山,1335,4529
5810,美咲,中山,1842,2209
5811,陽菜,中島,3904,4037
5812,悠真,宮崎,1133,3743
5813,翔,大野,1130,2076
5814,智子,小野,2837,3270
5815,健太,谷口,3645,4494
5816,優,福田,748,3807
5817,一郎,竹内,1810,2632
5818,明日香,田中,2699,3707
5819,結,井上,3326,3382
5820,智子,内田,1943,4938
5821,遥,山田,1912,4575
5822,誠,藤井,4043,4130
5823,舞,原田,1671,4145
5824,拓海,石井,1363,4004
5825,凛,酒井,3264,3535
5826,樹,竹内,4918,4973
5827,光,福田,4863,4998
5828,大地,高田,2281,3323
5829,悠人,石井,4538,4722
5830,優那,木下,3415,3476
5831,優菜,和田,4212,4967
5832,陽子,佐野,2542,2608
5833,悠真,新井,121,1046
5834,匠,酒井,2823,4108
5835,仁,井上,486,4865
5836,樹,平野,4820,4908
5837,悠真,内田,3204,4983
5838,悠,工藤,1182,4244
5839,綾乃,今井,3780,4577
5840,匠,宮本,2794,3957
5841,彩,吉田,3909,4398
5842,蒼,柴田,579,3193
5843,悠人,金子,4126,4560
5844,誠,岡田,3231,4881
5845,一郎,青木,2711,4713
5846,愛子,和田,1365,2684
5847,光,武田,1988,2455
5848,悠真,斉藤,2289,4700
5849,翼,小野,1975,2504
5850,健太,原,2373,2559
5851,輝,小島,2808,4025
5852,愛子,武田,3176,3363
5853,凛,武田,2747,3618
5854,蓮,中村,1959,2813
5855,諒,太田,2452,4381
5856,陽菜,木村,1274,3605
5857,凛,後藤,1741,2427
5858,大輔,斉藤,2967,4136
5859,太郎,中山,2641,3023
5860,花音,内田,312,2529
5861,裕子,岩崎,2100,2579
5862,太郎,岡田,682,2503
5863,優菜,岩崎,2234,3386
5864,健,大野,4093,4486
5865,美優,村上,4891,4935
5866,美緒,野村,4358,4540
5867,樹,松田,674,2359
5868,蒼,上野,153,1352
5869,美桜,後藤,3457,4382
5870,陽子,長谷川,4168,4693
5871,莉子,金子,4497,4767
5872,七海,近藤,466,3760
5873,大輔,太田,3517,3561
5874,一郎,柴田,2555,3415
5875,千尋,新井,3419,4402
5876,一輝,中野,1002,1553
5877,悠真,青木,4977,4999
5878,大輔,菊地,4456,4807
5879,拓海,藤田,4716,4717
5880,陽子,藤井,1880,4850
5881,蓮,小川,2668,3896
5882,陽斗,森田,2946,3207
5883,直樹,大塚,1342,3057
5884,響,菅原,2739,4693
5885,隼人,宮本,2408,4981
5886,響,野口,4602,4977
5887,蒼,林,846,4949
5888,結,山崎,2138,4085
5889,愛子,遠藤,1441,2995
5890,悠太,長谷川,4121,4213
5891,玲奈,森,1861,3075
5892,美月,増田,4978,4979
5893,翼,西村,3091,3507
5894,健太,松本,4304,4362
5895,恵,伊藤,3162,4117
5896,智子,高橋,2534,3459
5897,陽斗,加藤,745,3287
5898,楓,高木,2525,3201
5899,響,坂本,1135,1167
5900,美緒,加藤,3737,3812
5901,優花,小島,1814,4411
5902,海斗,小川,1259,1302
5903,琴音,小山,1243,3042
5904,瑛太,内田,2594,3061
5905,琴音,三浦,1281,2983
5906,優,田中,4448,4792
5907,空,渡辺,539,2350
5908,優,石田,4652,4947
5909,舞,佐野,4473,4741
5910,奏太,竹内,4541,4638
5911,茜,伊藤,3798,4204
5912,美優,増田,2225,3281
5913,直樹,中山,806,4765
5914,真央,大野,1539,1639
5915,智子,小林,1516,4242
5916,杏奈,平野,754,1373
5917,楓,和田,835,2084
5918,琴音,田村,3052,3060
5919,拓海,松田,4379,4803
5920,悠,石田,377,3580
5921,結菜,藤田,975,1673
5922,美緒,阿部,1463,4578
5923,結衣,中村,397,1328
5924,裕子,松本,2372,2932
5925,仁,加藤,3733,4407
5926,玲奈,井上,172,2743
5927,明日香,酒井,1753,4048
5928,大翔,野村,3347,3610
5929,隼人,近藤,4851,4879
5930,千尋,松本,2047,3297
5931,空,小島,2526,2777
5932,陽斗,佐野,185,2247
5933,悠太,後藤,1155,1288
5934,諒,村田,526,2715
5935,結衣,中村,3857,3992
5936,結衣,岡本,674,1420
5937,芽衣,竹内,4336,4515
5938,優,上野,1564,1815
5939,未来,柴田,4049,4511
5940,碧,岡本,3706,4358
5941,蓮,藤本,4435,4737
5942,陽斗,森田,3910,4416
5943,優那,安藤,1276,4956
5944,美緒,青木,2060,3778
5945,颯,後藤,1538,3808
5946,悠,今井,1440,1975
5947,蓮,久保,3253,4821
5948,美桜,工藤,132,2229
5949,翼,柴田,502,1139
5950,大地,木村,3896,4609
5951,光,平野,1162,2910
5952,結菜,山田,4380,4620
5953,真央,山下,3984,4211
5954,美咲,工藤,952,4509
5955,響,上野,659,1193
5956,瑛太,石井,1188,2912
5957,優花,田中,4473,4731
5958,太郎,高田,1447,3406
5959,彩花,加藤,3042,3851
5960,美緒,中島,2788,3006
5961,美桜,渡部,3996,4557
5962,彩,斎藤,736,908
5963,健,佐藤,4537,4628
5964,彩花,柴田,3697,4001
5965,大樹,小島,2091,3969
5966,海斗,田村,3030,4893
5967,結,和田,1581,4737
5968,蒼,中村,689,4384
5969,太郎,池田,3038,3634
5970,一輝,金子,656,1907
5971,琴音,小川,3123,3971
5972,直樹,後藤,1082,3978
5973,綾乃,橋本,4422,4792
5974,美桜,岡本,149,4646
5975,大輔,柴田,3006,4975
5976,瑛太,宮崎,4768,4834
5977,芽衣,谷口,2372,4605
5978,響,吉田,1034,3026
5979,裕子,田村,3944,4257
5980,優斗,平野,1210,3434
5981,一郎,大野,1176,4553
5982,海斗,坂本,2055,3972
5983,裕子,野口,2951,3830
5984,瑛太,斎藤,1867,4746
5985,亮太,高田,2747,4273
5986,杏奈,藤井,459,3088
5987,遥,横山,2768,3352
5988,陽,松井,3184,4881
5989,優衣,大塚,4518,4906
5990,一郎,杉山,4930,4931
5991,悠,佐野,2462,3788
5992,一郎,原,2198,4075
5993,琴音,高田,3638,4396
5994,樹,木下,4772,4908
5995,航,武田,4327,4809
5996,美優,増田,774,1517
5997,葵,鈴木,636,4880
5998,太一,福田,4825,4961
5999,翼,坂本,3033,4727
6000,誠,谷口,2324,2449
6001,悠斗,加藤,2123,2176
6002,優菜,阿部,671,4987
6003,拓海,坂本,1601,2859
6004,翔,中村,1462,3320
6005,茜,石田,1708,3403
6006,空,金子,2414,3608
6007,結,中川,4505,4588
6008,悠真,西村,2074,4026
6009,大翔,菊地,2753,3288
6010,亮太,林,2187,2656
6011,未来,武田,2286,4421
6012,光,柴田,2599,4416
6013,美緒,岩崎,913,3976
6014,瑛太,斎藤,589,3562
6015,茜,松本,4476,4659
6016,真央,鈴木,2299,3814
6017,大輝,野村,4636,4963
6018,楓,小川,1227,4549
6019,亮,橋本,4711,4788
6020,玲奈,吉田,3967,4846
6021,太一,河野,4148,4725
6022,健太,武田,997,1278
6023,裕子,岡本,289,529
6024,陽太,中村,640,1791
6025,仁,杉山,3117,3477
6026,綾乃,野口,4501,4637
6027,颯太,西村,3420,3917
6028,陽斗,木村,4788,4789
6029,未来,佐野,3458,4447
6030,結,高橋,471,3615
6031,陸,千葉,3922,4791
6032,恵,小島,2582,3667
6033,優那,今井,949,3395
6034,美羽,松尾,1097,4511
6035,太一,中島,1229,3841
6036,優菜,佐々木,1950,4302
