id,firstName,lastName,minutes,dataUsage
57350,輝,大野,3448,4476
57351,大翔,酒井,179,354
57352,千尋,工藤,2631,2795
57353,陽子,林,3463,4999
57354,愛美,福田,244,2674
57355,楓,小川,3913,4186
57356,彩花,山田,2063,3951
57357,仁,藤本,2022,4200
57358,陽太,山下,2558,3595
57359,楓,松田,1688,3827
57360,悠,長谷川,211,2636
57361,杏奈,渡辺,382,3934
57362,太郎,松尾,3086,3858
57363,健太,林,1430,3993
57364,一郎,松井,4189,4406
57365,航,村上,3603,4396
57366,翼,杉山,4241,4420
57367,玲奈,菅原,278,1472
57368,陽斗,佐々木,4536,4586
57369,恵,松井,442,2030
57370,優奈,福田,523,4822
57371,直樹,吉田,1763,2244
57372,駿,山本,1030,1355
57373,優衣,原田,4186,4427
57374,恵,新井,4851,4981
57375,さくら,酒井,2328,2909
57376,陽斗,中山,4149,4775
57377,杏奈,橋本,4593,4752
57378,悠人,小島,4469,4627
57379,結,宮本,3495,4387
57380,大輝,武田,2345,2877
57381,遼,和田,2365,2599
57382,翔太,遠藤,2772,3216
57383,智子,藤井,944,1591
57384,翼,菊地,2718,4611
57385,奏太,山下,1799,3642
57386,奏太,山田,1723,4735
57387,奏太,竹内,2358,3313
57388,航,松田,4235,4641
57389,大輔,渡部,3122,3157
57390,優那,山下,3018,3781
57391,大樹,小野,3453,3879
57392,遥,菅原,703,2192
57393,光,橋本,2149,3269
57394,琴音,藤本,1548,3880
57395,健,鈴木,1511,3365
57396,遥,池田,1572,2712
57397,海斗,斎藤,4641,4738
57398,真央,中村,1405,2605
57399,彩,木村,1869,2236
57400,彩花,西村,243,1398
57401,悠人,小野,2046,2954
57402,芽衣,松本,3709,4302
57403,裕子,池田,759,851
57404,七海,加藤,3186,3311
57405,美月,渡辺,4358,4848
57406,翔太,久保,3850,4482
57407,悠,岡田,4505,4979
57408,悠,増田,2731,3452
57409,結菜,近藤,4275,4584
57410,健,石川,4638,4790
57411,彩乃,森田,4136,4431
57412,遥,遠藤,2066,3315
57413,蓮,森,3127,4070
57414,優菜,遠藤,1263,3109
57415,美咲,岩崎,4288,4369
57416,一輝,中島,4900,4993
57417,結菜,菅原,4622,4774
57418,茜,後藤,2645,3533
57419,大和,藤原,813,2054
57420,瑛太,佐野,139,3039
57421,美優,小川,2989,3711
57422,綾乃,河野,2999,3706
57423,愛子,渡部,2572,3668
57424,瑛太,石田,402,3951
57425,翔太,橋本,3927,4326
57426,舞,佐野,201,4380
57427,颯太,金子,763,3791
57428,拓海,林,1879,2002
57429,翔,高木,4807,4998
57430,太一,今井,4486,4842
57431,千尋,岡本,3218,3397
57432,遼,野口,3555,4076
57433,愛美,岡田,2170,2858
57434,舞,山口,1058,2000
57435,一輝,山崎,952,4637
57436,未来,森田,2012,4080
57437,未来,吉田,385,2279
57438,大樹,森,4980,4987
57439,大翔,松本,965,2748
57440,愛美,石田,4824,4888
57441,大輝,佐々木,3952,4078
57442,健,中野,1900,1934
57443,一輝,高橋,3278,4692
57444,陽菜,山本,2590,3680
57445,海斗,横山,3307,4324
57446,結,渡辺,729,3248
57447,誠,松尾,3245,3297
57448,碧,小山,491,4334
57449,駿,原田,745,1823
57450,優斗,小島,3881,4174
57451,花音,伊藤,4621,4898
57452,陸,杉山,3951,4267
57453,楓,坂本,164,4379
57454,桜,増田,3938,4540
57455,颯,石井,2524,3479
57456,智子,後藤,3105,3923
57457,諒,武田,2020,2156
57458,未来,武田,3392,3515
57459,瑛太,小野,1688,3344
57460,舞,岡田,1408,4192
57461,輝,近藤,1173,2525
57462,健,和田,3341,4802
57463,楓,坂本,304,1637
57464,美咲,遠藤,1611,3299
57465,優,高木,4204,4728
57466,一輝,宮本,4459,4643
57467,美優,藤田,1736,4897
57468,彩花,西村,2974,4194
57469,健太,中山,2782,3708
57470,一郎,斎藤,607,2829
57471,一郎,平野,1401,1856
57472,彩花,中山,4872,4898
57473,恵,工藤,400,1047
57474,隼人,小島,3957,4010
57475,美羽,杉山,3537,4716
57476,彩花,藤田,1976,2422
57477,彩乃,藤田,3335,4244
57478,航,平野,4889,4984
57479,健太,大塚,4322,4825
57480,彩花,田中,1075,4821
57481,大樹,池田,1460,3022
57482,愛子,竹内,1599,2986
57483,颯太,中川,1403,2814
57484,健,山田,3821,4157
57485,杏奈,中島,4026,4407
57486,一郎,野村,1566,3959
57487,健太,後藤,4284,4326
57488,美羽,藤井,3659,4162
57489,琴音,渡部,1813,2218
57490,碧,藤原,3268,3543
57491,蓮,河野,230,2963
57492,太郎,木村,2758,3034
57493,大翔,村田,2608,4024
57494,遼,青木,3177,3691
57495,光,金子,4524,4906
57496,彩,竹内,4526,4872
57497,大輔,野口,4397,4461
57498,遥,阿部,931,2527
57499,優那,佐野,1600,4398
57500,美穂,遠藤,3424,4467
57501,千尋,藤井,1441,3802
57502,結菜,石川,164,1524
57503,悠太,後藤,2383,4820
57504,楓,小野,2813,4855
57505,響,平野,4399,4832
57506,恵,井上,3068,3412
57507,智子,小野,3681,4123
57508,翔太,斉藤,822,1474
57509,大翔,菅原,2192,2961
57510,誠,林,4631,4873
57511,亮,橋本,1144,3293
57512,誠,野口,650,901
57513,結,菅原,2062,4092
57514,空,工藤,193,2376
57515,美桜,中川,3543,3915
57516,颯太,清水,3299,4827
57517,響,吉田,759,3598
57518,彩花,近藤,2078,2550
57519,芽衣,河野,2676,4908
57520,恵,谷口,1162,2149
57521,未来,橋本,4185,4987
57522,光,千葉,2484,2681
57523,恵,工藤,4641,4909
57524,智子,鈴木,573,3672
57525,陽太,石井,1493,3001
57526,瑛太,前田,1619,4129
57527,玲奈,原,4518,4767
57528,航,金子,566,4543
57529,翔,藤本,4491,4623
57530,裕子,山下,253,2422
57531,拓海,小野,4068,4391
57532,隼人,村田,1120,3746
57533,陽菜,松本,1483,1658
57534,樹,原田,1010,4348
57535,悠人,杉山,3444,4928
57536,優,加藤,4032,4323
57537,結,松田,790,2835
57538,大翔,橋本,1494,3791
57539,蓮,平野,1090,2799
57540,響,山田,1568,3346
57541,結菜,平野,1270,1549
57542,結衣,小島,355,4075
57543,蒼,原,2490,3916
57544,光,木下,841,1843
57545,悠,福田,1840,4674
57546,亮,中川,2652,2836
57547,一郎,長谷川,4420,4588
57548,大輝,前田,4695,4777
57549,駿,中山,1365,3145
57550,颯太,金子,2826,3354
57551,健太,安藤,1376,4042
57552,悠,和田,3963,3964
57553,舞,斉藤,1828,4694
57554,優那,工藤,2588,3620
57555,恵,増田,4839,4931
57556,奏太,安藤,2451,2608
57557,恵,木村,3379,4990
57558,仁,高木,1503,1979
57559,凛,太田,960,3820
57560,遥,久保,3773,3839
57561,太一,小川,3413,3646
57562,瑛太,加藤,3220,4789
57563,一郎,斎藤,3809,4684
57564,海斗,藤原,2538,4024
57565,恵,池田,2658,3147
57566,愛,森,480,3479
57567,愛子,池田,981,4148
57568,裕子,金子,1214,3761
57569,真央,加藤,1650,3856
57570,七海,中山,2682,2717
57571,颯,石井,3577,3882
57572,愛美,長谷川,2533,4613
57573,優花,中村,2733,4740
57574,陸,村上,767,1562
57575,玲奈,中川,767,2893
57576,楓,小野,1693,1764
57577,隼人,池田,1468,1530
57578,美桜,松尾,1207,3306
57579,凛,野村,3863,4492
57580,輝,武田,755,2059
57581,大輝,中島,2260,4038
57582,誠,竹内,4647,4760
57583,駿,村上,4690,4836
57584,美桜,谷口,4619,4650
57585,愛子,井上,1499,3583
57586,一輝,三浦,1061,4028
57587,悠真,大野,1755,1987
57588,茜,三浦,4330,4415
57589,優花,石田,263,1809
57590,七海,森,3194,4068
57591,拓海,工藤,3061,3609
57592,陽子,高田,2864,3335
57593,遼,斉藤,2988,4436
57594,太一,近藤,2349,3610
57595,結,近藤,1673,2610
57596,拓海,菊地,941,4406
57597,大樹,杉山,1184,4547
57598,誠,小川,2980,4299
57599,茜,大野,1017,1416
57600,仁,谷口,2307,2717
57601,凛,橋本,2165,4495
57602,誠,佐藤,4994,4999
57603,彩乃,金子,2206,3716
57604,碧,松尾,348,1349
57605,碧,山口,4380,4793
57606,智子,中村,4442,4894
57607,翼,内田,1935,4184
57608,優菜,坂本,108,1530
57609,舞,安藤,2149,3826
57610,悠太,平野,4540,4955
57611,光,松本,1611,3939
57612,隼人,山本,228,2925
57613,悠斗,阿部,1156,3053
57614,彩,丸山,3490,4534
57615,明日香,木下,4944,4989
57616,蓮,松井,1971,2398
57617,悠,佐藤,1520,3106
57618,大樹,長谷川,4846,4976
57619,健太,佐々木,4026,4347
57620,陽菜,松井,1497,1885
57621,遥,武田,824,3348
57622,陽太,田中,3732,4609
57623,優那,山口,1805,3685
57624,瑛太,三浦,4969,4971
57625,悠人,岩崎,2582,3279
57626,美緒,山口,2391,4452
57627,奏太,青木,812,3286
57628,陽子,佐野,145,1165
57629,樹,小山,775,1893
57630,愛,中村,2721,4839
57631,健,菅原,946,2468
57632,颯,宮崎,222,2626
57633,彩花,後藤,4375,4765
57634,隼人,斎藤,987,4811
57635,陽太,工藤,2379,3943
57636,七海,井上,3462,4542
57637,杏,原田,4320,4487
57638,仁,今井,2541,2750
57639,桜,坂本,2845,3809
57640,陽菜,橋本,3662,4108
57641,遼,平野,871,3106
57642,美羽,石田,4944,4990
57643,彩,小山,3013,4229
57644,駿,高橋,3145,4652
57645,優,藤田,3492,4120
57646,航,宮崎,908,2344
57647,陽太,高田,116,4128
57648,碧,森,4749,4839
57649,航,松井,3052,4914
57650,杏,横山,4065,4122
57651,颯太,太田,1731,4819
57652,優衣,阿部,3383,3889
57653,杏奈,林,1498,4642
57654,裕子,石田,3367,3450
57655,舞,藤本,1500,4822
57656,綾乃,増田,2283,3743
57657,結菜,田中,4050,4219
57658,愛美,松本,4260,4499
57659,大和,近藤,1325,1632
57660,一郎,菅原,3595,4507
57661,拓海,高木,2578,4985
57662,舞,渡辺,4627,4744
57663,太郎,高田,1468,3690
57664,悠真,中村,2700,3649
57665,さくら,福田,2920,4317
57666,翔,上田,585,2514
57667,美羽,中村,836,4080
57668,陽斗,山下,3426,4075
57669,海斗,和田,2345,4981
57670,舞,福田,1218,2207
57671,優衣,上野,793,2724
57672,悠人,佐々木,685,2260
57673,凛,宮本,4811,4859
57674,陸,松本,2380,3431
57675,花音,太田,1181,4607
57676,彩乃,井上,2901,4949
57677,美優,石田,1212,1942
57678,美優,武田,3875,4438
57679,隼人,今井,2149,2815
57680,愛子,松尾,859,2693
57681,美咲,菊地,3725,4325
57682,拓海,藤原,3373,4391
57683,陸,木下,3987,4058
57684,結,井上,4217,4266
57685,恵,河野,2086,4230
57686,直樹,原田,2992,4796
57687,悠人,斉藤,2789,2900
57688,瑛太,宮崎,2849,4700
57689,杏,藤井,2040,2465
57690,舞,森田,4937,4960
57691,優,山下,268,4828
57692,桜,後藤,962,2156
57693,大地,武田,333,4760
57694,彩花,原田,802,2721
57695,凛,長谷川,2538,3242
57696,花音,武田,2424,4857
57697,莉子,菅原,2715,3314
57698,翔,加藤,3622,3839
57699,隼人,小川,2114,2611
57700,優,橋本,2526,3739
57701,翔太,藤原,1305,3002
57702,奈々,原,2823,4774
57703,悠,森田,452,1900
57704,陽子,藤井,4451,4901
57705,陽太,村上,790,2897
57706,愛美,松本,3988,4291
57707,智子,福田,1711,1943
57708,明日香,石川,2107,3874
57709,大輝,吉田,4659,4914
57710,海斗,松尾,3920,4161
57711,楓,橋本,1334,3171
57712,智子,三浦,1164,2446
57713,亮,田中,188,1674
57714,楓,野村,4295,4489
57715,琴音,石川,388,4180
57716,翔,清水,496,2037
57717,誠,菊地,2672,2685
57718,優斗,野村,737,3809
57719,優奈,小川,1826,4195
57720,舞,斎藤,3885,4988
57721,悠真,森,1018,3044
57722,亮太,小島,4010,4915
57723,奈々,橋本,2608,3052
57724,翔,岡本,2541,3094
57725,太郎,柴田,4942,4962
57726,恵,高木,2420,3535
57727,颯太,小島,4748,4814
57728,健太,鈴木,998,4473
57729,翔太,内田,4704,4825
57730,莉子,菅原,1890,3472
57731,未来,佐々木,3333,4196
57732,陽斗,柴田,1329,2201
57733,優那,坂本,3623,3846
57734,大輔,今井,3765,4525
57735,大和,小林,3762,4760
57736,杏,谷口,437,1155
57737,亮,菊地,1268,3546
57738,颯,西村,4613,4657
57739,陸,小山,1506,4087
57740,結菜,岩崎,3430,4565
57741,翼,山下,973,4989
57742,響,久保,2563,4033
57743,悠太,松井,4855,4933
57744,大輔,岡本,114,3427
57745,颯太,上野,4257,4423
57746,翔,村上,4940,4976
57747,美咲,丸山,3294,3553
57748,千尋,前田,1956,3619
57749,彩,菊地,2202,3310
57750,一郎,中野,4116,4919
57751,芽衣,藤原,1476,3501
57752,舞,宮崎,523,1761
57753,優花,松田,2228,2967
57754,大翔,工藤,4866,4939
57755,優菜,竹内,2118,3712
57756,明日香,石川,3144,4472
57757,輝,坂本,4388,4397
57758,優奈,河野,723,4016
57759,愛子,内田,4078,4240
57760,茜,中野,3762,4258
57761,玲奈,森,1360,3280
57762,彩,小川,3887,4170
57763,一輝,佐々木,1044,2833
57764,愛美,中野,1752,3664
57765,未来,森,511,3368
57766,遼,清水,4277,4849
57767,愛子,野村,225,1511
57768,奏太,藤原,3151,4678
57769,結衣,吉田,3236,3538
57770,奏太,松本,2740,2795
57771,匠,遠藤,2179,3925
57772,優花,坂本,4756,4869
57773,翔,青木,1427,3992
57774,悠斗,松田,2922,4984
57775,美桜,酒井,4677,4843
57776,愛,石井,1828,3741
57777,太一,田中,2682,4280
57778,愛子,石井,3733,4193
57779,優斗,中村,4182,4278
57780,大輝,松尾,1880,4576
57781,優奈,松田,2422,4713
57782,亮,松尾,3927,4759
57783,悠太,三浦,322,1354
57784,優花,松井,1707,3355
57785,亮,野村,2805,4122
57786,翔,柴田,2582,4000
57787,陽子,久保,3648,3906
57788,彩花,佐野,2407,3063
57789,未来,阿部,4923,4935
57790,悠斗,藤田,510,3940
57791,杏奈,中川,4618,4644
57792,陽斗,菊地,3310,4583
57793,愛,高橋,4829,4859
57794,悠太,中野,4958,4977
57795,悠斗,斉藤,2774,3373
57796,優奈,青木,1968,3781
57797,未来,丸山,3684,4231
57798,明日香,橋本,2383,4200
57799,明日香,藤井,660,2922
57800,颯,小島,331,2650
57801,輝,小山,125,1271
57802,蓮,中川,770,2584
57803,葵,藤本,3275,3529
57804,大輔,内田,2372,3664
57805,悠太,酒井,3388,4492
57806,亮,原田,2056,3211
57807,健太,千葉,674,958
57808,翔太,平野,1517,3344
57809,太郎,横山,3085,3313
57810,七海,青木,4920,4999
57811,仁,山下,4909,4966
57812,未来,長谷川,202,2412
57813,杏奈,小林,3430,3439
57814,杏奈,岩崎,4099,4394
57815,健太,和田,388,1989
57816,桜,渡部,1147,2244
57817,葵,松井,1584,3548
57818,大翔,河野,3757,3837
57819,舞,高田,1480,3877
57820,花音,松本,773,3366
57821,千尋,小川,2841,4254
57822,悠真,橋本,3900,3985
57823,健,工藤,810,3676
57824,凛,松本,4229,4304
57825,綾乃,林,4865,4887
57826,仁,近藤,2680,3054
57827,彩乃,鈴木,4252,4337
57828,優斗,藤田,3567,4898
57829,仁,佐々木,861,1317
57830,芽衣,平野,4725,4938
57831,健,大塚,2761,2789
57832,玲奈,谷口,2126,2344
57833,瑛太,藤井,157,4586
57834,優菜,村田,633,1298
57835,さくら,原田,3590,4246
57836,明日香,松井,477,2164
57837,結衣,西村,1681,3855
57838,智子,小野,882,2414
57839,一郎,山下,3416,3615
57840,桜,宮崎,2674,4861
57841,美穂,上田,2257,3260
57842,楓,坂本,142,1352
57843,芽衣,平野,3977,4092
57844,大輝,渡辺,2698,3036
57845,美優,井上,2679,3237
57846,健,小川,582,829
57847,結衣,横山,2776,3012
57848,恵,渡辺,4975,4979
57849,匠,宮崎,3905,4677
57850,颯,加藤,4855,4994
57851,結,福田,395,3911
57852,愛子,藤田,3460,3610
57853,悠,谷口,2773,4944
57854,愛美,青木,1544,2916
57855,彩,森田,825,1662
57856,拓海,渡辺,3800,4246
57857,舞,柴田,2088,3926
57858,優菜,近藤,190,4006
57859,結衣,高橋,1331,2679
57860,楓,斎藤,3959,3990
57861,遥,小山,3202,3558
57862,愛,平野,4011,4472
57863,陸,岡本,4433,4529
57864,太一,阿部,466,2117
57865,大輔,平野,3892,4057
57866,愛美,中野,3941,4023
57867,一輝,山口,4846,4947
57868,千尋,山田,4366,4989
57869,千尋,千葉,4627,4743
57870,大翔,宮本,2131,4616
57871,美桜,田村,985,3032
57872,亮,伊藤,1955,4202
57873,陸,高橋,645,3621
57874,愛美,石田,4966,4992
57875,匠,遠藤,1199,1489
57876,翼,金子,4424,4426
57877,陽子,前田,477,2012
57878,陽子,菅原,3315,4207
57879,茜,松尾,1222,2164
57880,匠,池田,713,2630
57881,匠,酒井,2686,3978
57882,駿,石井,629,1790
57883,碧,加藤,1106,2961
57884,彩,小山,753,1900
57885,美優,丸山,3675,4789
57886,優那,森田,733,1441
57887,駿,谷口,2480,4677
57888,光,原田,2015,2212
57889,玲奈,横山,3135,3529
57890,陽,松井,1337,4989
57891,陸,山田,2169,2971
57892,陽,内田,1272,4696
57893,明日香,後藤,1924,3338
57894,楓,遠藤,4120,4353
57895,翔太,菅原,2454,4071
57896,舞,木下,3823,4240
57897,諒,千葉,1125,1767
57898,愛,原,3851,4979
57899,大和,後藤,279,2815
57900,大輔,今井,2094,4640
57901,舞,高田,3518,4745
57902,七海,竹内,2669,4200
57903,大輝,原,4756,4950
57904,杏奈,上田,2201,2847
57905,颯,小島,1872,2496
57906,大翔,河野,849,2049
57907,愛子,斎藤,1000,4707
57908,大樹,宮崎,1882,4597
57909,彩,工藤,4307,4462
57910,大樹,小野,2961,4847
57911,拓海,阿部,4489,4770
57912,直樹,山口,3325,4072
57913,真央,武田,3294,4681
57914,千尋,藤原,3939,4034
57915,蒼,横山,1618,1903
57916,葵,木村,440,4996
57917,愛,横山,898,1324
57918,陽菜,渡部,783,2286
57919,健,石田,4533,4694
57920,大翔,谷口,3366,4162
57921,優菜,山口,3851,4543
57922,悠人,千葉,2873,3507
57923,諒,上野,667,973
57924,彩乃,中村,180,901
57925,優花,木村,4267,4747
57926,彩,菅原,1165,2084
57927,彩乃,佐野,3529,3539
57928,蓮,鈴木,2619,3768
57929,遼,高田,1666,4348
57930,結菜,渡部,3456,4452
57931,恵,高田,2130,4491
57932,大翔,宮本,3178,4261
57933,美優,坂本,4990,4990
57934,遥,宮本,2165,3824
57935,空,小野,1245,4369
57936,陽斗,高木,2334,3241
57937,蒼,小川,1912,4582
57938,裕子,小林,3771,4953
57939,蓮,田村,4981,4997
57940,誠,松本,3864,4713
57941,誠,林,2112,4718
57942,葵,内田,1480,3864
57943,悠真,内田,2243,2955
57944,舞,上田,2530,4797
57945,翔太,木村,2074,3446
57946,誠,高橋,4900,4992
57947,美穂,新井,4769,4819
57948,光,宮本,261,1337
57949,蒼,野村,2360,3631
57950,大樹,青木,2569,3377
57951,直樹,杉山,1370,4714
57952,智子,今井,4401,4684
57953,優菜,菊地,4245,4890
57954,美優,三浦,2784,3848
57955,亮太,鈴木,301,2726
57956,陽菜,中川,1369,4966
57957,空,田村,2124,4183
57958,大輝,藤原,1782,2130
57959,優,阿部,3891,4921
57960,光,吉田,3429,4106
57961,颯,阿部,4382,4496
57962,大輔,三浦,3454,4536
57963,美穂,菊地,1571,4812
57964,颯,井上,4529,4628
57965,陽太,三浦,2833,4148
57966,優奈,西村,688,1975
57967,裕子,菅原,4819,4856
57968,陽菜,小川,3307,4572
57969,優菜,安藤,1875,2895
57970,海斗,村上,1629,3065
57971,舞,原田,3250,4891
57972,奈々,工藤,854,1669
57973,優花,内田,3243,4307
57974,諒,宮崎,3258,4054
57975,拓海,山田,1157,1374
57976,杏奈,上野,746,1328
57977,陽子,安藤,2388,4897
57978,健,宮本,1460,3493
57979,健,石田,1438,4458
57980,莉子,藤本,4870,4946
57981,結,長谷川,3472,4885
57982,直樹,平野,1580,2515
57983,一輝,山下,4735,4962
57984,蓮,宮崎,591,3427
57985,悠太,柴田,1322,2713
57986,美桜,増田,1753,4371
57987,太郎,松尾,4317,4943
57988,未来,小島,1264,1793
57989,陽太,山田,1846,2581
57990,一郎,鈴木,2070,3424
57991,仁,山崎,247,2011
57992,明日香,原,399,4909
57993,恵,石川,3506,4036
57994,蒼,福田,981,4855
57995,千尋,野口,4491,4552
57996,大輝,原田,2553,4916
57997,美優,渡辺,1406,3822
57998,愛美,佐々木,3395,4298
57999,莉子,山口,4175,4222
58000,優菜,渡部,4339,4672
58001,翼,加藤,686,3188
58002,悠太,藤田,276,671
58003,優,小林,390,4252
58004,舞,河野,1395,1549
58005,海斗,松本,1245,1804
58006,大樹,岡田,3732,4007
58007,健,野村,2233,4818
58008,亮太,阿部,2901,3885
58009,陽菜,高木,4935,4962
58010,空,後藤,1247,1255
58011,大輔,石田,3419,4877
58012,明日香,橋本,934,3721
58013,一輝,原田,1862,2801
58014,悠,河野,1495,2262
58015,陽斗,中野,3531,3747
58016,愛,菊地,1424,1964
58017,彩,藤井,3593,3813
58018,千尋,石井,2709,3651
58019,桜,石井,2963,3457
58020,優,酒井,305,4743
58021,莉子,菊地,1871,2212
58022,匠,杉山,3508,4104
58023,美緒,西村,1650,1892
58024,明日香,村上,4457,4920
58025,陽菜,上野,3351,4497
58026,美羽,柴田,1852,4980
58027,大輔,松田,1153,3485
58028,葵,加藤,1097,2654
58029,陽斗,松田,2161,4906
58030,優那,金子,3456,4242
58031,美咲,岩崎,392,1881
58032,美優,小山,2451,3025
58033,未来,野村,2360,3484
58034,一郎,阿部,1870,4110
58035,亮,大塚,1887,2131
58036,彩,上田,4574,4783
58037,優,谷口,4801,4870
58038,大樹,山崎,3770,4336
58039,大樹,田村,1141,3770
58040,航,中山,1141,1803
58041,優奈,鈴木,3615,3790
58042,杏奈,木村,1838,2074
58043,響,鈴木,2773,3217
58044,遼,安藤,4716,4852
58045,結菜,増田,2951,4136
58046,諒,渡辺,2694,2992
58047,美穂,渡辺,3129,4663
58048,大翔,竹内,3927,4568
58049,綾乃,松尾,1456,2650
58050,響,田中,3946,4932
58051,結菜,山下,4593,4739
58052,陽斗,工藤,2120,4515
58053,大輔,高田,4107,4811
58054,翔太,安藤,2020,3079
58055,茜,酒井,876,4410
58056,大翔,石川,513,2990
58057,桜,原,548,2309
58058,大輔,松田,2287,4098
58059,一輝,木村,3892,4570
58060,碧,横山,2441,4154
58061,優奈,中村,2067,3389
58062,優衣,鈴木,1701,1711
58063,彩,和田,835,2062
58064,陽子,菅原,3643,4265
58065,大輔,丸山,2559,2766
58066,結衣,前田,3301,3314
58067,舞,田中,3009,3040
58068,優花,石井,1631,3275
58069,葵,木村,3935,4595
58070,悠,菅原,752,1529
58071,さくら,鈴木,3200,4572
58072,太郎,上田,3664,4835
58073,翔太,中野,3778,3898
58074,瑛太,渡部,2523,4357
58075,恵,山下,1903,2313
58076,葵,小山,1567,1923
58077,航,松井,231,609
58078,美桜,野口,2246,3256
58079,美優,吉田,3929,4837
58080,亮,石川,3240,3837
58081,駿,阿部,4090,4297
58082,大和,斎藤,1925,3876
58083,仁,遠藤,2643,4340
58084,空,木下,1578,1882
58085,花音,丸山,2535,2866
58086,悠真,中山,3341,3361
58087,桜,後藤,1277,3246
58088,愛子,山崎,4395,4836
58089,奈々,上田,2492,2899
58090,美穂,木下,2803,4320
58091,美優,中野,3280,3538
58092,結菜,丸山,3753,4681
58093,大樹,平野,1424,2658
58094,颯,高橋,475,4064
58095,太郎,野口,823,3923
58096,大輝,野村,1971,4931
58097,一郎,村上,280,1803
58098,悠,福田,600,4524
58099,太一,中野,2235,2765
58100,陸,青木,3232,4444
58101,匠,上田,742,4235
58102,匠,松田,4854,4854
58103,大翔,原田,3158,4732
58104,美月,上野,3844,4839
58105,莉子,工藤,4339,4493
58106,諒,後藤,4611,4776
58107,拓海,西村,1153,1254
58108,綾乃,村田,1745,3079
58109,優,金子,807,885
58110,大輔,内田,1919,4972
58111,駿,遠藤,4462,4563
58112,悠真,村田,1312,3014
58113,美咲,村田,1083,4947
58114,誠,安藤,932,2551
58115,諒,柴田,2505,2672
58116,恵,今井,2062,3342
58117,杏奈,大塚,3633,4792
58118,彩,阿部,935,1142
58119,駿,太田,3518,4852
58120,健太,木村,4660,4798
58121,愛美,山本,1506,4094
58122,美穂,増田,3937,4964
58123,直樹,横山,1284,4184
58124,優菜,後藤,1192,2417
58125,一郎,石井,3375,3571
58126,優奈,中村,4263,4533
58127,未来,太田,3887,4991
58128,航,森田,1225,1816
58129,彩,池田,1735,1776
58130,直樹,金子,4069,4696
58131,七海,松尾,4231,4324
58132,明日香,横山,4708,4720
58133,桜,渡辺,3202,3597
58134,美優,村上,1095,2205
58135,隼人,木下,4737,4996
58136,翔太,長谷川,2225,3447
58137,桜,高木,1817,1870
58138,美緒,宮崎,915,2946
58139,蒼,内田,4291,4631
58140,愛子,岡本,1648,2878
58141,一郎,竹内,3860,4850
58142,優那,大野,1384,2611
58143,陽太,池田,2628,2905
58144,優,鈴木,858,4252
58145,悠真,松本,2971,3049
58146,美月,佐々木,296,1189
58147,奈々,松井,2476,3182
58148,健,林,3560,4285
58149,諒,中山,4892,4961
58150,綾乃,原,803,2728
58151,莉子,千葉,194,3958
58152,一郎,上野,4329,4348
58153,恵,加藤,3773,4484
58154,亮,菅原,1049,4278
58155,優斗,松本,3918,4860
58156,杏,小林,1126,4180
58157,悠,吉田,2748,3163
58158,太郎,宮崎,3044,4809
58159,彩乃,松井,2731,2972
58160,恵,渡辺,3308,4042
58161,悠人,平野,576,4584
58162,莉子,山田,2679,3243
58163,陸,石田,1470,1898
58164,陸,松井,1169,4475
58165,美優,小山,4035,4167
58166,彩花,中村,2679,2701
58167,大和,中島,2514,3923
58168,結,田村,2811,4433
58169,花音,原,1462,4118
58170,健太,今井,2182,3396
58171,芽衣,山崎,1334,1417
58172,遼,上田,825,3575
58173,颯,山田,4365,4798
58174,大輝,三浦,3589,3701
58175,空,山崎,4174,4832
58176,優衣,加藤,3983,4693
58177,七海,横山,1793,3815
58178,亮,高田,3004,3902
58179,優斗,加藤,1980,3740
58180,大翔,藤田,1633,3888
58181,大樹,上野,1109,3880
58182,一郎,山田,3113,4303
58183,陽斗,杉山,1069,3879
58184,颯,吉田,3125,4885
58185,海斗,森,3300,4631
58186,優那,長谷川,2030,4862
58187,奏太,前田,1043,3506
58188,瑛太,中島,4081,4933
58189,蒼,久保,1452,4614
58190,優那,高木,261,3431
58191,美月,石井,4732,4748
58192,樹,伊藤,4780,4899
58193,美羽,工藤,2476,2800
58194,恵,竹内,4136,4290
58195,優花,太田,4971,4979
58196,美月,上野,4564,4801
58197,亮太,高木,1151,4268
58198,明日香,金子,2031,4120
58199,優斗,工藤,2480,3372
58200,恵,原,557,2511
58201,大和,近藤,1024,4144
58202,陽斗,遠藤,4335,4360
58203,仁,岡田,481,4871
58204,愛美,西村,4126,4257
58205,花音,坂本,363,1846
58206,葵,酒井,129,698
58207,奏太,杉山,4574,4980
58208,桜,山本,2283,2979
58209,隼人,前田,3683,4464
58210,奏太,谷口,2174,3353
58211,大輔,藤本,3064,3078
58212,駿,石川,4688,4785
58213,悠,河野,1275,3034
58214,美月,青木,1902,3243
58215,海斗,山口,4456,4781
58216,仁,木下,3883,4941
58217,結,岡本,972,1149
58218,琴音,原田,1653,3461
58219,蓮,高橋,4974,4990
58220,優,丸山,1910,3654
58221,杏奈,井上,4554,4575
58222,悠人,長谷川,1157,2015
58223,太一,岩崎,2396,3736
58224,裕子,佐野,1822,3117
58225,匠,小林,4414,4682
58226,太郎,伊藤,2849,3954
58227,奏太,太田,4179,4186
58228,彩乃,石川,4908,4934
58229,琴音,山口,760,3842
58230,凛,斎藤,2531,3124
58231,明日香,松田,367,1954
